Attention,83,Meditation,91,LED Status,0
Attention,93,Meditation,100,LED Status,1
Attention,93,Meditation,100,LED Status,1
Attention,90,Meditation,94,LED Status,1
Attention,77,Meditation,91,LED Status,1
Attention,77,Meditation,91,LED Status,1
Attention,56,Meditation,78,LED Status,1
Attention,56,Meditation,78,LED Status,1
Attention,63,Meditation,83,LED Status,1
Attention,63,Meditation,83,LED Status,1
Attention,63,Meditation,81,LED Status,1
Attention,84,Meditation,67,LED Status,1
Attention,84,Meditation,67,LED Status,1
Attention,100,Meditation,77,LED Status,1
Attention,100,Meditation,77,LED Status,1
Attention,100,Meditation,74,LED Status,1
Attention,100,Meditation,74,LED Status,1
Attention,90,Meditation,61,LED Status,1
Attention,90,Meditation,61,LED Status,1
Attention,90,Meditation,61,LED Status,1
Attention,88,Meditation,66,LED Status,1
Attention,88,Meditation,66,LED Status,1
Attention,88,Meditation,66,LED Status,1
Attention,88,Meditation,66,LED Status,1
Attention,97,Meditation,61,LED Status,1
Attention,97,Meditation,61,LED Status,1
Attention,97,Meditation,70,LED Status,1
Attention,80,Meditation,84,LED Status,1
Attention,80,Meditation,84,LED Status,1
Attention,78,Meditation,83,LED Status,1
Attention,78,Meditation,83,LED Status,1
Attention,78,Meditation,83,LED Status,1
Attention,78,Meditation,83,LED Status,1
Attention,78,Meditation,83,LED Status,1
Attention,66,Meditation,81,LED Status,1
Attention,66,Meditation,81,LED Status,1
Attention,88,Meditation,67,LED Status,1
Attention,88,Meditation,67,LED Status,1
Attention,94,Meditation,50,LED Status,1
Attention,94,Meditation,50,LED Status,1
Attention,63,Meditation,53,LED Status,1
Attention,61,Meditation,51,LED Status,1
Attention,61,Meditation,51,LED Status,1
Attention,63,Meditation,53,LED Status,1
Attention,63,Meditation,53,LED Status,1
Attention,63,Meditation,53,LED Status,1
Attention,63,Meditation,53,LED Status,1
Attention,63,Meditation,53,LED Status,1
Attention,63,Meditation,53,LED Status,1
Attention,63,Meditation,53,LED Status,1
Attention,63,Meditation,57,LED Status,1
Attention,63,Meditation,57,LED Status,1
Attention,63,Meditation,57,LED Status,1
Attention,63,Meditation,57,LED Status,1
Attention,90,Meditation,53,LED Status,1
Attention,90,Meditation,53,LED Status,1
Attention,90,Meditation,53,LED Status,1
Attention,83,Meditation,50,LED Status,1
Attention,83,Meditation,50,LED Status,1
Attention,57,Meditation,47,LED Status,1
Attention,57,Meditation,47,LED Status,1
Attention,61,Meditation,30,LED Status,1
Attention,61,Meditation,30,LED Status,1
Attention,61,Meditation,30,LED Status,1
Attention,61,Meditation,30,LED Status,1
Attention,61,Meditation,30,LED Status,1
Attention,61,Meditation,30,LED Status,1
Attention,61,Meditation,30,LED Status,1
Attention,60,Meditation,41,LED Status,1
Attention,60,Meditation,41,LED Status,1
Attention,60,Meditation,38,LED Status,1
Attention,60,Meditation,38,LED Status,1
Attention,60,Meditation,38,LED Status,1
Attention,60,Meditation,38,LED Status,1
Attention,60,Meditation,38,LED Status,1
Attention,60,Meditation,38,LED Status,1
Attention,60,Meditation,38,LED Status,1
Attention,60,Meditation,38,LED Status,1
Attention,70,Meditation,61,LED Status,1
Attention,70,Meditation,61,LED Status,1
Attention,70,Meditation,67,LED Status,1
Attention,70,Meditation,67,LED Status,1
Attention,66,Meditation,61,LED Status,1
Attention,66,Meditation,61,LED Status,1
Attention,64,Meditation,78,LED Status,1
Attention,48,Meditation,63,LED Status,1
Attention,48,Meditation,63,LED Status,1
Attention,24,Meditation,80,LED Status,1
Attention,24,Meditation,80,LED Status,0
Attention,11,Meditation,94,LED Status,0
Attention,11,Meditation,94,LED Status,0
Attention,21,Meditation,88,LED Status,0
Attention,30,Meditation,96,LED Status,0
Attention,30,Meditation,96,LED Status,0
Attention,53,Meditation,83,LED Status,0
Attention,53,Meditation,83,LED Status,1
Attention,61,Meditation,69,LED Status,1
Attention,61,Meditation,69,LED Status,1
Attention,56,Meditation,53,LED Status,1
Attention,51,Meditation,61,LED 
