Attention,70,Meditation,38,LED Status,0
Attention,64,Meditation,69,LED Status,1
Attention,64,Meditation,69,LED Status,1
Attention,64,Meditation,60,LED Status,1
Attention,64,Meditation,60,LED Status,1
Attention,74,Meditation,48,LED Status,1
Attention,74,Meditation,48,LED Status,1
Attention,60,Meditation,66,LED Status,1
Attention,53,Meditation,47,LED Status,1
Attention,53,Meditation,47,LED Status,1
Attention,48,Meditation,37,LED Status,1
Attention,48,Meditation,37,LED Status,1
Attention,50,Meditation,41,LED Status,1
Attention,50,Meditation,41,LED Status,1
Attention,43,Meditation,35,LED Status,1
Attention,43,Meditation,35,LED Status,1
Attention,43,Meditation,35,LED Status,1
Attention,43,Meditation,35,LED Status,1
Attention,43,Meditation,35,LED Status,1
Attention,43,Meditation,35,LED Status,1
Attention,43,Meditation,35,LED Status,1
Attention,43,Meditation,35,LED Status,1
Attention,43,Meditation,35,LED Status,1
Attention,43,Meditation,35,LED Status,1
Attention,43,Meditation,35,LED Status,1
Attention,43,Meditation,35,LED Status,1
Attention,51,Meditation,38,LED Status,1
Attention,51,Meditation,38,LED Status,1
Attention,53,Meditation,34,LED Status,1
Attention,54,Meditation,34,LED Status,1
Attention,54,Meditation,34,LED Status,1
Attention,70,Meditation,27,LED Status,1
Attention,70,Meditation,27,LED Status,1
Attention,69,Meditation,10,LED Status,1
Attention,69,Meditation,10,LED Status,1
Attention,75,Meditation,37,LED Status,1
Attention,75,Meditation,37,LED Status,1
Attention,74,Meditation,38,LED Status,1
Attention,63,Meditation,40,LED Status,1
Attention,63,Meditation,40,LED Status,1
Attention,60,Meditation,57,LED Status,1
Attention,60,Meditation,57,LED Status,1
Attention,41,Meditation,43,LED Status,1
Attention,41,Meditation,43,LED Status,1
Attention,37,Meditation,50,LED Status,1
Attention,17,Meditation,30,LED Status,1
Attention,17,Meditation,30,LED Status,0
Attention,4,Meditation,20,LED Status,0
Attention,4,Meditation,20,LED Status,0
Attention,29,Meditation,13,LED Status,0
Attention,29,Meditation,13,LED Status,0
Attention,43,Meditation,1,LED Status,0
Attention,53,Meditation,4,LED Status,1
Attention,53,Meditation,4,LED Status,1
Attention,77,Meditation,7,LED Status,1
Attention,77,Meditation,7,LED Status,1
Attention,75,Meditation,14,LED Status,1
Attention,75,Meditation,14,LED Status,1
Attention,83,Meditation,40,LED Status,1
Attention,100,Meditation,48,LED Status,1
Attention,100,Meditation,48,LED Status,1
Attention,100,Meditation,50,LED Status,1
Attention,100,Meditation,50,LED Status,1
Attention,74,Meditation,57,LED Status,1
Attention,74,Meditation,57,LED Status,1
Attention,61,Meditation,44,LED Status,1
Attention,61,Meditation,44,LED Status,1
Attention,53,Meditation,47,LED Status,1
Attention,61,Meditation,57,LED Status,1
Attention,61,Meditation,57,LED Status,1
Attention,83,Meditation,51,LED Status,1
Attention,83,Meditation,51,LED Status,1
Attention,87,Meditation,43,LED Status,1
Attention,87,Meditation,43,LED Status,1
Attention,87,Meditation,54,LED Status,1
Attention,78,Meditation,51,LED Status,1
Attention,78,Meditation,51,LED Status,1
Attention,74,Meditation,64,LED Status,1
Attention,74,Meditation,64,LED Status,1
Attention,67,Meditation,90,LED Status,1
Attention,67,Meditation,90,LED Status,1
Attention,78,Meditation,91,LED Status,1
Attention,84,Meditation,90,LED Status,1
Attention,84,Meditation,90,LED Status,1
Attention,81,Meditation,77,LED Status,1
Attention,81,Meditation,77,LED Status,1
Attention,93,Meditation,57,LED Status,1
Attention,93,Meditation,57,LED Status,1
Attention,90,Meditation,51,LED Status,1
Attention,90,Meditation,51,LED Status,1
Attention,80,Meditation,54,LED Status,1
Attention,84,Meditation,77,LED Status,1
Attention,84,Meditation,77,LED Status,1
Attention,64,Meditation,69,LED Status,1
Attention,64,Meditation,69,LED Status,1
Attention,53,Meditation,51,LED Status,1
Attention,53,Meditation,51,LED Status,1
Attention,43,Meditation,54,LED Status,1
Attention,38,Meditation,48,LED Status,1
Attention,38,Meditation,48,LED Status,1