Attention,50,Meditation,48,LED Status,0
Attention,50,Meditation,48,LED Status,1
Attention,44,Meditation,43,LED Status,1
Attention,44,Meditation,43,LED Status,1
Attention,53,Meditation,53,LED Status,1
Attention,57,Meditation,41,LED Status,1
Attention,57,Meditation,41,LED Status,1
Attention,64,Meditation,56,LED Status,1
Attention,64,Meditation,56,LED Status,1
Attention,51,Meditation,51,LED Status,1
Attention,51,Meditation,51,LED Status,1
Attention,51,Meditation,29,LED Status,1
Attention,51,Meditation,29,LED Status,1
Attention,43,Meditation,41,LED Status,1
Attention,53,Meditation,38,LED Status,1
Attention,53,Meditation,38,LED Status,1
Attention,60,Meditation,29,LED Status,1
Attention,60,Meditation,29,LED Status,1
Attention,70,Meditation,40,LED Status,1
Attention,70,Meditation,40,LED Status,1
Attention,53,Meditation,30,LED Status,1
Attention,47,Meditation,44,LED Status,1
Attention,47,Meditation,44,LED Status,1
Attention,43,Meditation,57,LED Status,1
Attention,43,Meditation,57,LED Status,1
Attention,35,Meditation,63,LED Status,1
Attention,35,Meditation,63,LED Status,1
Attention,57,Meditation,87,LED Status,1
Attention,57,Meditation,87,LED Status,1
Attention,44,Meditation,74,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,38,Meditation,64,LED Status,1
Attention,30,Meditation,64,LED Status,1
Attention,30,Meditation,64,LED Status,0
Attention,29,Meditation,54,LED Status,0
Attention,29,Meditation,54,LED Status,0
Attention,17,Meditation,60,LED Status,0
Attention,17,Meditation,60,LED Status,0
Attention,17,Meditation,60,LED Status,0
Attention,17,Meditation,60,LED Status,0
Attention,17,Meditation,60,LED Status,0
Attention,17,Meditation,60,LED Status,0
Attention,17,Meditation,60,LED Status,0
Attention,47,Meditation,66,LED Status,0
Attention,47,Meditation,66,LED Status,1
Attention,47,Meditation,66,LED Status,1
Attention,47,Meditation,66,LED Status,1
Attention,47,Meditation,66,LED Status,1
Attention,47,Meditation,66,LED Status,1
Attention,47,Meditation,66,LED Status,1
Attention,47,Meditation,66,LED Status,1
Attention,47,Meditation,66,LED Status,1
Attention,47,Meditation,66,LED Status,1
Attention,47,Meditation,66,LED Status,1
Attention,47,Meditation,66,LED Status,1
Attention,0,Meditation,0,LED Status,1
Attention,0,Meditation,0,LED Status,0
Attention,0,Meditation,0,LED Status,0
Attention,0,Meditation,0,LED Status,0
Attention,0,Meditation,0,LED Status,0
Attention,0,Meditation,0,LED Status,0
Attention,0,Meditation,0,LED Status,0
Attention,0,Meditation,0,LED Status,0
Attention,0,Meditation,0,LED Status,0
Attention,0,Meditation,0,LED Status,0
Attention,0,Meditation,0,LED Status,0
Attention,0,Meditation,0,LED Status,0
Attention,0,Meditation,0,LED Status,0
Attention,66,Meditation,51,LED Status,0
Attention,63,Meditation,34,LED Status,1
Attention,63,Meditation,34,LED Status,1
Attention,63,Meditation,34,LED Status,1
Attention,63,Meditation,34,LED Status,1
Attention,81,Meditation,43,LED Status,1
Attention,81,Meditation,43,LED Status,1
Attention,67,Meditation,21,LED Status,1
Attention,64,Meditation,20,LED Status,1
Attention,64,Meditation,20,LED Status,1
Attention,69,Meditation,30,LED Status,1
Attention,69,Meditation,30,LED Status,1
Attention,84,Meditation,16,LED Status,1
Attention,84,Meditation,16,LED Status,1
Attention,87,Meditation,47,LED Status,1
Attention,80,Meditation,69,LED Status,1
Attention,80,Meditation,69,LED Status,1
Attention,64,Meditation,87,LED Status,1
Attention,64,Meditatio
